group_id,name,acronym,year,address,phone,fax,email,website,campus,cytema,n_lines,n_ris3,n_offer,n_projects,n_people,detail_url
383,CONFLUENCIAS. GRUPO DE INVESTIGACIÓN DEL CENTRO DE ESTUDIOS DE CASTILLA-LA MANCHA,CONFLUENCIAS,2017,CENTRO DE ESTUDIOS DE CASTILLA-LA MANCHA. AVDA. CAMILO JOSÉ CELA S/N. 13071 CIUDAD REAL,926.295300. Ext. 3176,926.295312,ESTHER.ALMARCHA@UCLM.ES,http://www.uclm.es/ceclm,CIUDAD REAL,,0,0,9,1,1,https://www.uclm.es/Home/Misiones/Investigacion/OfertaCientificoTecnica/GruposInvestigacion/DetalleGrupo?idgrupo=383
384,PSICOLOGIA SOCIAL Y EVOLUTIVA,PSYE,2017,"FACULTAD DE CIENCIAS DE LA EDUCACIÓN Y HUMANIDADES, AVDA. LOS ALFARES, 44. 16002 CUENCA",969179100,969179107,MISABEL.MARTINEZ@UCLM.ES,,CUENCA,,0,0,9,1,1,https://www.uclm.es/Home/Misiones/Investigacion/OfertaCientificoTecnica/GruposInvestigacion/DetalleGrupo?idgrupo=384
385,DISEÑO Y PROCESADO AVANZADO DE MATERIALES,DYPAM,2017,ETSII-INEI AVDA. CAMILO JOSE CELA S/N 13071 CIUDAD REAL,926295300,926295300,GEMMA.HERRANZ@UCLM.ES,https://dypam-uclm.com/,CIUDAD REAL,,0,0,9,1,1,https://www.uclm.es/Home/Misiones/Investigacion/OfertaCientificoTecnica/GruposInvestigacion/DetalleGrupo?idgrupo=385
386,ESTADO Y COMUNICACION,ESTACOM,2017,FACULTAD DE BELLAS ARTES. CAMPUS UNIVERSITARIO. 16071 CUENCA,969179100 EXT: 4526,(+34) 969 179 102,GUILLERMO.NAVARRO@UCLM.ES,,CUENCA,,0,0,9,1,1,https://www.uclm.es/Home/Misiones/Investigacion/OfertaCientificoTecnica/GruposInvestigacion/DetalleGrupo?idgrupo=386
388,INVESTIGACIÓN MULTIDISCIPLINAR EN CUIDADOS,IMCU,2017,"CAMPUS TECNOLÓGICO ""FÁBRICA DE ARMAS"" AV. CARLOS III S/N",925268800,925268800,ANAISABEL.COBO@UCLM.ES,https://www.uclm.es/grupos/imcu,TOLEDO,,0,0,9,1,1,https://www.uclm.es/Home/Misiones/Investigacion/OfertaCientificoTecnica/GruposInvestigacion/DetalleGrupo?idgrupo=388
389,POLÍTICA CRIMINAL,PCRIM,2017,"FACULTAD DE DERECHO - CAMPUS DE ALBACETE/ PLAZA DE LA UNIVERSIDAD, 1",629815057,967599216,NICOLAS.GARCIA@UCLM.ES,,ALBACETE,,0,0,9,1,1,https://www.uclm.es/Home/Misiones/Investigacion/OfertaCientificoTecnica/GruposInvestigacion/DetalleGrupo?idgrupo=389
390,DISEÑO Y EVALUACIÓN DE FÁRMACOS ANTITUMORALES,DEFARMA,2017,"AVDA. CARLOS II, S/N, 45071 TOLEDO",+34 926 05 17 60,Email de contacto:,MJ.RUIZ@UCLM.ES,,TOLEDO,,0,0,9,1,1,https://www.uclm.es/Home/Misiones/Investigacion/OfertaCientificoTecnica/GruposInvestigacion/DetalleGrupo?idgrupo=390
391,GRUPOTOL,TT,2017,"ESCUELA DE ARQUITECTURA UCLM. CAMPUS TECNOLÓGICO FÁBRICA DE ARMAS. AVDA CARLOS III S/N, EDIFICIO 21.",925268800,925268800,JUANIGNACIO.MERA@UCLM.ES,,TOLEDO,,0,0,9,1,1,https://www.uclm.es/Home/Misiones/Investigacion/OfertaCientificoTecnica/GruposInvestigacion/DetalleGrupo?idgrupo=391
392,GRUPO DE NEUROHISTOLOGÍA Y DESARROLLO,NYD,2018,FACULTAD DE MEDICINA DE ALBACETE. C/ ALMANSA 14. 02006 ALBACETE,2931,967599327,JUANRAMON.MARTINEZ@UCLM.ES,,ALBACETE,,0,0,9,1,1,https://www.uclm.es/Home/Misiones/Investigacion/OfertaCientificoTecnica/GruposInvestigacion/DetalleGrupo?idgrupo=392
393,GRUPO DE INVESTIGACIÓN EN ECONOMÍA DE LA SALUD Y GESTIÓN SANITARIA,GIES,2005,FACULTAD DE CIENCIAS JURÍDICAS Y SOCIALES DE TOLEDO. COBERTIZO DE SAN PEDRO MÁRTIR S/N. 45071. TOLEDO,925265741,902204130,ALVARO.HIDALGO@UCLM.ES,http://www.uclm.es/area/fae/sies.html,TOLEDO,,0,0,9,1,1,https://www.uclm.es/Home/Misiones/Investigacion/OfertaCientificoTecnica/GruposInvestigacion/DetalleGrupo?idgrupo=393
394,GRUPO DE INVESTIGACIÓN DE TEATRO CLÁSICO ESPAÑOL,GITCE,2018,"FACULTAD DE LETRAS. AVDA. CAMILO JOSÉ CELA, S/N 13071 CIUDAD REAL",926295300,926295312,RAFAEL.GCANAL@UCLM.ES,,CIUDAD REAL,,0,0,9,1,1,https://www.uclm.es/Home/Misiones/Investigacion/OfertaCientificoTecnica/GruposInvestigacion/DetalleGrupo?idgrupo=394
395,"COMUNICACIÓN, APRENDIZAJE Y COMPETENCIAS EN LENGUA EXTRANJERA",CACLE,2018,"AVD. CARLOS III, S/N",ext 5921,-,GEMA.ALCARAZ@UCLM.ES,,TOLEDO,,0,0,9,1,1,https://www.uclm.es/Home/Misiones/Investigacion/OfertaCientificoTecnica/GruposInvestigacion/DetalleGrupo?idgrupo=395
396,SEMINARIO PERMANENTE DE ESTUDIOS CONTEMPORÁNEOS,SPEC,2016,FACULTAD DE COMUNICACIÓN - PLAZA DE LA LIBERTAD DE EXPRESIÓN S/N (CAMPUS UNIVERSITARIO) 16.071 - CUENCA,9691791,9691791,HUMANIDADES.CU.SPEC@UCLM.ES,https://www.facebook.com/seminariopermanenteestudi,CUENCA,,0,0,9,1,1,https://www.uclm.es/Home/Misiones/Investigacion/OfertaCientificoTecnica/GruposInvestigacion/DetalleGrupo?idgrupo=396
397,HOSPITAL DE CIUDAD REAL,CRH,2019,"HOSPITAL DE CIUDAD REAL, CALLE OBISPO RAFAEL TORIJA, S/N",654526958,926278000 (Extensión 79742),FEOBRITO1@GMAIL.COM,,CIUDAD REAL,,0,0,9,1,1,https://www.uclm.es/Home/Misiones/Investigacion/OfertaCientificoTecnica/GruposInvestigacion/DetalleGrupo?idgrupo=397
398,"GRUPO DE APLICACIONES DE MICROONDAS Y MILIMÉTRICAS, Y ANTENAS",GAMMA,2019,"INSTITUTO DE TECNOLOGÍA, CONSTRUCCIÓN Y TELECOMUNICACIONES. CAMPUS DE CUENCA",671981302,969179119,ANGEL.BELENGUER@UCLM.ES,,CUENCA,,0,0,9,1,1,https://www.uclm.es/Home/Misiones/Investigacion/OfertaCientificoTecnica/GruposInvestigacion/DetalleGrupo?idgrupo=398
400,DISEÑO GEOMÉTRICO Y FABRICACIÓN ASISTIDOS POR ORDENADOR,CAD-CAM,2019,"ESCUELA TÉCNICA SUPERIOR DE INGENIEROS INDUSTRIALES DE CIUDAD REAL, IMACI, INEI",926295218,926295361,PEDRO.NUNEZ@UCLM.ES,,CIUDAD REAL,,0,0,9,1,1,https://www.uclm.es/Home/Misiones/Investigacion/OfertaCientificoTecnica/GruposInvestigacion/DetalleGrupo?idgrupo=400
402,GRUPO DE INVESTIGACIÓN EN MÉTODOS MATEMÁTICOS Y MODELIZACIÓN APLICADOS A LA INDUSTRIA AEROESPACIAL Y A LA BIOINGENIERÍA.,MMMAIA&B,2019,CAMPUS FÁBRICA DE ARMAS DE TOLEDO. FACULTAD DE CIENCIAS AMBIENTALES Y BIOQUÍMICA.,630028181,-,JULIO.MUNOZ@UCLM.ES,,TOLEDO,,0,0,9,1,1,https://www.uclm.es/Home/Misiones/Investigacion/OfertaCientificoTecnica/GruposInvestigacion/DetalleGrupo?idgrupo=402
403,GRUPO DE INVESTIGACIÓN EN BIOINGENIERÍA E INGENIERÍA AMBIENTAL BIOINGAMB,BIOINGAMB,2019,ESCUELA DE INGENIERÍA INDUSTRIAL Y AEROESPACIAL DE TOLEDO,925268800,925268800,MARIATERESA.BAEZA@UCLM.ES,,CIUDAD REAL,,0,0,9,1,1,https://www.uclm.es/Home/Misiones/Investigacion/OfertaCientificoTecnica/GruposInvestigacion/DetalleGrupo?idgrupo=403
404,MANTIS,MANTIS,2019,INSTITUTO DE INVESTIGACIÓN APLICADA A LA INDUSTRIA AERONÁUTICA. UCLM - CAMPUS FÁBRICA DE ARMAS. 45005 TOLEDO,646396848,902204130,FRANCISCO.MOYA@UCLM.ES,https://uclm-mantis.github.io/,TOLEDO,,0,0,9,1,1,https://www.uclm.es/Home/Misiones/Investigacion/OfertaCientificoTecnica/GruposInvestigacion/DetalleGrupo?idgrupo=404
405,ORGANOMETÁLICOS Y CATÁLISIS SOSTENIBLE,ORCATS,2019,"AVD. CAMILO JOSÉ CELA Nº10, FACULTAD DE CIENCIAS Y TECNOLOGÍAS QUÍMICAS. 13071-CIUDAD REAL",926295300,926295318,AGUSTIN.LARA@UCLM.ES,,CIUDAD REAL,,0,0,9,1,1,https://www.uclm.es/Home/Misiones/Investigacion/OfertaCientificoTecnica/GruposInvestigacion/DetalleGrupo?idgrupo=405
407,SISTEMA DE INFORMACIÓN EMPRESARIAL RESPONSABLE: LA CONTABILIDAD Y LA INFORMACIÓN NO FINANCIERA.,SIER,2020,"FACULTAD DE CIENCIAS JURIDICAS Y SOCIALES. COBERTIZO DE SAN PEDRO MÁRTIR, S/N 45071 TOLEDO",925268877,925268801,ANGELA.JIMENEZ@UCLM.ES,,TOLEDO,,0,0,9,1,1,https://www.uclm.es/Home/Misiones/Investigacion/OfertaCientificoTecnica/GruposInvestigacion/DetalleGrupo?idgrupo=407
408,PRÓXIMO ORIENTE Y MEDITERRÁNEO ANTIGUOS,POMA,2020,FACULTAD DE HUMANIDADES DE ALBACETE - CAMPUS UNIVERSITARIO S/N - EDIFICIO BENJAMÍN PALENCIA - 02071 ALBACETE,926053315,Email de contacto:,JUANANTONIO.BELMONTE@UCLM.ES,https://www.uclm.es/grupos/poma,ALBACETE,,0,0,9,1,1,https://www.uclm.es/Home/Misiones/Investigacion/OfertaCientificoTecnica/GruposInvestigacion/DetalleGrupo?idgrupo=408
409,"GRUPO INCLUSIÓN, EQUIDAD Y POLÍTICAS SOCIALES",GIEPS,2020,EDUARDO DÍAZ HERRÁIZ,925721010 ext. 5654,925721011,EDUARDO.DIAZ@UCLM.ES,,TALAVERA,,0,0,9,1,1,https://www.uclm.es/Home/Misiones/Investigacion/OfertaCientificoTecnica/GruposInvestigacion/DetalleGrupo?idgrupo=409
410,CREACIÓN Y ARTE SONORO,CAS,2020,"C/ SANTA TERESA JORNET, S/N",969179100,969179102,JAVIER.ARIZA@UCLM.ES,https://www.uclm.es/centros-investigacion/cdce,CUENCA,,0,0,9,1,1,https://www.uclm.es/Home/Misiones/Investigacion/OfertaCientificoTecnica/GruposInvestigacion/DetalleGrupo?idgrupo=410
411,DIDÁCTICA DE LENGUAS EXTRANJERAS Y ARTE,DILEAR,2021,ESTHER NIETO MORENO DE DIEZMAS,629054935,926295300,ESTHER.NIETO@UCLM.ES,,CIUDAD REAL,,0,0,9,1,1,https://www.uclm.es/Home/Misiones/Investigacion/OfertaCientificoTecnica/GruposInvestigacion/DetalleGrupo?idgrupo=411
412,TRANSFORMACIONES Y RETOS DEL ESTADO Y LA SOCIEDAD,TRES,2021,FACULTAD DE CIENCIAS SOCIALES DE TALAVERA DE LA REINA UNIVERSIDAD DE CASTILLA-LA MANCHA,926209001,926209001,JOSE.GMOLINA@UCLM.ES,,TALAVERA,,0,0,9,1,1,https://www.uclm.es/Home/Misiones/Investigacion/OfertaCientificoTecnica/GruposInvestigacion/DetalleGrupo?idgrupo=412
413,GRUPO DE INVESTIGACIÓN CLAVES HISTÓRICAS CONTEMPORÁNEAS,CLAVHISCON,2021,FACULTAD DE LETRAS DE CIUDAD REAL,926295300,926295312,JANTONIO.CASTELLANOS@UCLM.ES,,CIUDAD REAL,,0,0,9,1,1,https://www.uclm.es/Home/Misiones/Investigacion/OfertaCientificoTecnica/GruposInvestigacion/DetalleGrupo?idgrupo=413
414,"NANOESTRUCTURAS MAGNÉTICAS, SUPERCONDUCTIVIDAD Y MICROSCOPÍA DE SONDA LOCAL",NASUMI,2021,CAMPUS FABRICA DE ARMAS,925265726,Email de contacto:,JOSEMIGUEL.COLINO@UCLM.ES,https://www.uclm.es/grupos/nasumi,TOLEDO,,0,0,9,1,1,https://www.uclm.es/Home/Misiones/Investigacion/OfertaCientificoTecnica/GruposInvestigacion/DetalleGrupo?idgrupo=414
415,DESARROLLO Y EVALUACIÓN DE NANOMEDICAMENTOS,DEVANA,2022,FACULTAD DE FARMACIA. AVDA DR. JOSE MARÍA SÁNCHEZ IBÁÑEZ.,926053542,Email de contacto:,MVICTORIA.LOZANO@UCLM.ES,,ALBACETE,,0,0,9,1,1,https://www.uclm.es/Home/Misiones/Investigacion/OfertaCientificoTecnica/GruposInvestigacion/DetalleGrupo?idgrupo=415
416,GRUPO DE INVESTIGACIÓN EN CIENCIAS SOCIALES Y GESTIÓN INTEGRADA DEL FUEGO,SOCIALGIF,2022,"AVENIDA DE LOS ALFARES, 44",969179100 Ext. 4317,Email de contacto:,CARMEN.VAZQUEZ@UCLM.ES,,CUENCA,,0,0,9,1,1,https://www.uclm.es/Home/Misiones/Investigacion/OfertaCientificoTecnica/GruposInvestigacion/DetalleGrupo?idgrupo=416
417,NEUROGÉNESIS Y NEUROESTEREOLOGÍA,NEGE,2022,"AVDA. DE ALMANSA, 14",926053082,Email de contacto:,EMILIO.ARTACHO@UCLM.ES,,ALBACETE,,0,0,9,1,1,https://www.uclm.es/Home/Misiones/Investigacion/OfertaCientificoTecnica/GruposInvestigacion/DetalleGrupo?idgrupo=417
419,INVESTIGACIÓN EN FISIOTERAPIA PEDIÁTRICA Y NEUROLÓGICA,IMPROVELAB,2022,"CAMPUS ANTIGUA FÁBRICA DE ARMAS. EDIFICIO 8.1. AVDA. CARLOS III, S/N.",926051821,Email de contacto:,ROCIO.PALOMO@UCLM.ES,https://www.uclm.es/grupos/improvelab,TOLEDO,,0,0,9,1,1,https://www.uclm.es/Home/Misiones/Investigacion/OfertaCientificoTecnica/GruposInvestigacion/DetalleGrupo?idgrupo=419
424,PERIODISMO: NARRATIVAS Y TECNOLOGÍAS,NARRATEC,2022,"FACULTAD DE COMUNICACIÓN AULARIO POLIVALENTE, CAMPUS UNIVERSITARIO, S/N, 16071",666784694,Email de contacto:,MARIAJOSE.UFARTE@UCLM.ES,,CUENCA,,0,0,9,1,1,https://www.uclm.es/Home/Misiones/Investigacion/OfertaCientificoTecnica/GruposInvestigacion/DetalleGrupo?idgrupo=424
425,"GRUPO DE INVESTIGACIÓN EN CALIDAD DE VIDA, SALUD Y ECONOMÍA",ECOHEALTH,2022,DEPARTAMENTO DE ECONOMÍA APLICADA I. FACULTAD DE CIENCIAS ECONÓMICAS Y EMPRESARIALES,635896312,Email de contacto:,CARMEN.SELVA@UCLM.ES,,ALBACETE,,0,0,9,1,1,https://www.uclm.es/Home/Misiones/Investigacion/OfertaCientificoTecnica/GruposInvestigacion/DetalleGrupo?idgrupo=425
432,INVESTIGACIÓN EN CUIDADOS DE LA SALUD CARDIOVASCULAR,CARVASCARE,2022,EDIFICIO MELCHOR CANO. C/ SANTA TERESA JORNET S/N,+34675568830,Email de contacto:,IVAN.CAVERO@UCLM.ES,,CUENCA,,0,0,9,1,1,https://www.uclm.es/Home/Misiones/Investigacion/OfertaCientificoTecnica/GruposInvestigacion/DetalleGrupo?idgrupo=432
433,ECOLOGÍA DEL FUEGO,ECOFUEGO,2022,INSTITUTO DE CIENCIAS AMBIENTALES (ICAM),+34 926 05 14 17,Email de contacto:,BEATRIZ.PEREZ@UCLM.ES,,TOLEDO,,0,0,9,1,1,https://www.uclm.es/Home/Misiones/Investigacion/OfertaCientificoTecnica/GruposInvestigacion/DetalleGrupo?idgrupo=433
434,GRUPO DE INVESTIGACIÓN EN EDUCACIÓN Y SALUD EN NIÑOS Y JÓVENES,EDUHEALTHY,2022,"FACULTAD DE EDUCACIÓN DE CIUDAD REAL, RONDA DE CALATRAVA, S/N, 13071",658585472,Email de contacto:,MAIRENA.SANCHEZ@UCLM.ES,,CIUDAD REAL,,0,0,9,1,1,https://www.uclm.es/Home/Misiones/Investigacion/OfertaCientificoTecnica/GruposInvestigacion/DetalleGrupo?idgrupo=434
435,"INVESTIGACION EN ENVEJECIMIENTO ACTIVO, ESTILOS DE VIDA SALUDABLE Y COGNICION",GRUPO AGE-ABC,2022,"EDIFICIO MELCHOR CANO. C/ SANTA TERESA JORNET, S/N",625729642,Email de contacto:,CELIA.ALVAREZBUENO@UCLM.ES,,CUENCA,,0,0,9,1,1,https://www.uclm.es/Home/Misiones/Investigacion/OfertaCientificoTecnica/GruposInvestigacion/DetalleGrupo?idgrupo=435
436,"GRUPO DE INVESTIGACIÓN DE SALUD, GÉNERO Y DETERMINANTES SOCIALES.",HEALS,2022,FACULTAD DE ENFERMERÍA DE CUENCA. EDIFICIO MELCHOR CANO,926 05 37 29,Email de contacto:,BLANCA.NOTARIO@UCLM.ES,,CUENCA,,0,0,9,1,1,https://www.uclm.es/Home/Misiones/Investigacion/OfertaCientificoTecnica/GruposInvestigacion/DetalleGrupo?idgrupo=436
437,"GRUPO DE INVESTIGACIÓN EN NUTRICIÓN, ESTILO DE VIDA Y SALUD MENTAL",NUTRI-MENTAL,2022,"CALLE CAMINO DE POZUELO, S/N",969 179 100,Email de contacto:,ARTHUR.EMESAS@UCLM.ES,,CUENCA,,0,0,9,1,1,https://www.uclm.es/Home/Misiones/Investigacion/OfertaCientificoTecnica/GruposInvestigacion/DetalleGrupo?idgrupo=437
438,ECOLOGÍA DEL FUEGO Y DE OTRAS PERTURBACIONES EN UN CONTEXTO DE CAMBIO GLOBAL,GLOBECO,2022,"AVD/ CARLOS III, S/N. 45071 TOLEDO",603785198,Email de contacto:,OLGA.VIEDMA@UCLM.ES,,TOLEDO,Pertenece a Cytema,0,0,9,1,1,https://www.uclm.es/Home/Misiones/Investigacion/OfertaCientificoTecnica/GruposInvestigacion/DetalleGrupo?idgrupo=438
439,"TECNOLOGÍA, ENVEJECIMIENTO Y SALUD",INVETES,2023,ESCUELA POLITÉCNICA. CAMINO DEL POZUELO SN,+34 926 05 40 49,Email de contacto:,RAQUEL.CERVIGON@UCLM.ES,,CUENCA,,0,0,9,1,1,https://www.uclm.es/Home/Misiones/Investigacion/OfertaCientificoTecnica/GruposInvestigacion/DetalleGrupo?idgrupo=439
440,"NUTRICIÓN, SALUD Y ATENCIÓN FARMACÉUTICA",NUTRI-SAF,2023,AVDA. DOCTOR JOSÉ MARÍA SÁNCHEZ IBÁÑEZ S/N. 02071. FACULTAD DE FARMACIA,926053360,Email de contacto:,LUCIAISABEL.CASTRO@UCLM.ES,,ALBACETE,,0,0,9,1,1,https://www.uclm.es/Home/Misiones/Investigacion/OfertaCientificoTecnica/GruposInvestigacion/DetalleGrupo?idgrupo=440
445,"FILOSOFÍA Y ANTROPOLOGÍA: COSMOPOLITISMO, GLOBALIZACIÓN Y DERECHOS HUMANOS",FACGDH,2024,CAMPUS UNIVERSITARIO S/N EDIFICIO BENJAMÍN PALENCIA 02071 ALBACETE,+34678951652,Email de contacto:,ALEJANDRO.HARO@UCLM.ES,,ALBACETE,,0,0,9,1,1,https://www.uclm.es/Home/Misiones/Investigacion/OfertaCientificoTecnica/GruposInvestigacion/DetalleGrupo?idgrupo=445
446,TOLEDO E ITALIA. RELACIONES ARTISTICAS DE IDA Y VUELTA EN LA EDAD MODERNA (SS. XVI-XVIII),TOLEITA,2024,FACULTAD DE HUMANIDADES DE TOLEDO. PLAZA DE PADILLA S/N 45071 TOLEDO,677528130,Email de contacto:,PALMA.MARTINEZ@UCLM.ES,,TOLEDO,,0,0,9,1,1,https://www.uclm.es/Home/Misiones/Investigacion/OfertaCientificoTecnica/GruposInvestigacion/DetalleGrupo?idgrupo=446
447,NUTRACÉUTICOS Y ENFERMEDADES NEUROENDOCRINAS Y NEURODEGENERATIVAS,NUENE,2024,FACULTAD DE CIENCIAS AMBIENTALES Y BIOQUÍMICA. CAMPUS TECNOLÓGICO FÁBRICA DE ARMAS. AVDA. CARLOS III S/N. 45071,926 05 14 86,Email de contacto:,EMMA.BURGOS@UCLM.ES,,TOLEDO,,0,0,9,1,1,https://www.uclm.es/Home/Misiones/Investigacion/OfertaCientificoTecnica/GruposInvestigacion/DetalleGrupo?idgrupo=447
451,"GRUPO DE INVESTIGACIÓN LITERATURA, IMAGEN, MÚSICA: INVESTIGACIÓN EN TERRITORIOS DE LA ESTÉTICA",LÍMITE,2024,"FACULTAD DE EDUCACIÓN, PLAZA DE LA UNIVERSIDAD, 3",620836482,Email de contacto:,MARIAVALLEDE.MOYA@UCLM.ES,,ALBACETE,Pertenece a Cytema,0,0,9,1,1,https://www.uclm.es/Home/Misiones/Investigacion/OfertaCientificoTecnica/GruposInvestigacion/DetalleGrupo?idgrupo=451
454,GRUPO DE INVESTIGACIÓN EN CIENCIAS SOCIALES,GICSOC,2025,"PLAZA DE LA UNIVERSIDAD, 1",655848062,Email de contacto:,ANGEL.TEJADA@UCLM.ES,,ALBACETE,,0,0,9,1,1,https://www.uclm.es/Home/Misiones/Investigacion/OfertaCientificoTecnica/GruposInvestigacion/DetalleGrupo?idgrupo=454
455,"COMPUTACIÓN MÉDICA, E-SALUD Y TECNOLOGÍAS AVANZADAS",COMETA,2025,"CAMINO DEL POZUELO S/N, CAMPUS UNIVERSITARIO, CUENCA. 16071",+34 926 05 37 18,Email de contacto:,ARTURO.MARTINEZ@UCLM.ES,,CUENCA,,0,0,9,1,1,https://www.uclm.es/Home/Misiones/Investigacion/OfertaCientificoTecnica/GruposInvestigacion/DetalleGrupo?idgrupo=455
456,GRUPO INTERDISCIPLINAR DE FÍSICA TEÓRICA Y EXPERIMENTAL,INTERTEP,2025,"AVDA. CARLOS III S/N, 45071 | TOLEDO, ESPAÑA",639889837,Email de contacto:,MARCOANTONIO.LOPEZ@UCLM.ES,,TOLEDO,,0,0,9,1,1,https://www.uclm.es/Home/Misiones/Investigacion/OfertaCientificoTecnica/GruposInvestigacion/DetalleGrupo?idgrupo=456
457,INCLUSIÓN Y DIVERSIDAD EN EDUCACIÓN: ESTRATEGIAS DE APRENDIZAJE Y LIDERAZGO PARA EL SIGLO XXI,IDEAL,2024,FACULTAD DE EDUCACIÓN DE CIUDAD REAL,926 05 27 03,Email de contacto:,OSCAR.NAVARRO@UCLM.ES,https://www.uclm.es/misiones/investigacion/ofertacientificotecnica/gruposinvestigacion/detallegrupo?idgrupo=457#ris3,CIUDAD REAL,,0,0,9,1,1,https://www.uclm.es/Home/Misiones/Investigacion/OfertaCientificoTecnica/GruposInvestigacion/DetalleGrupo?idgrupo=457
